,0 pi,2/3 pi,4/3 pi
973,1048512.3803388381,1047160.5604835242,1050057.0623996167
974,1048202.3243337885,1047346.5222388501,1050181.1694073863
975,1047917.8045694161,1047566.6714360195,1050245.5454723097
976,1047823.9390010693,1047651.9674757805,1050254.113164208
977,1048205.0461281512,1047346.6472851695,1050178.3170912045
978,1048746.427821648,1047053.2385976274,1049930.3277376695
979,1048926.8469841918,1046996.3778365593,1049806.7459634915
980,1048645.3724212272,1047117.0285296683,1049967.5396770139
981,1048475.2303873335,1047217.0928099423,1050037.580813751
982,1048476.3593180149,1047232.4050876173,1050021.0969184416
983,1048430.2278875819,1047276.8396226135,1050022.7454907764
984,1048429.6062556767,1047297.7430283555,1050002.4102532803
985,1048413.0737714628,1047330.129816649,1049986.4978816814
986,1048384.2175191054,1047372.2314195487,1049973.190417712
987,1048442.482988706,1047364.1840256032,1049922.906778049
988,1048381.9227572827,1047428.7586355223,1049918.8239841165
989,1048364.1696535393,1047469.9467463259,1049895.318320193
990,1048267.1323474237,1047566.2746154981,1049895.955468795
991,1048345.4044418323,1047546.6539664319,1049837.2306875484
992,1048821.2233612232,1047326.8585401968,1049581.1725905265
993,1048601.9790745014,1047385.8555845959,1049741.4887939412
994,1048297.7486323445,1047532.4078542345,1049899.2346656723
995,1048372.9012792202,1047454.8775640529,1049901.6781739194
996,1048573.1436886875,1047315.5232763009,1049840.8535081847
997,1048680.2663464758,1047240.2627107075,1049809.0518876892
998,1048719.2961568881,1047200.5065847256,1049809.8351292496
999,1048810.2399628637,1047143.7181443023,1049775.7325938502
1000,1048829.894393974,1047117.5337717299,1049782.3107500833
1001,1048854.8623805963,1047091.907172557,1049783.0124701774
1002,1048835.8867539377,1047084.0424060496,1049809.890433006
1003,1048824.5278329093,1047076.0520063227,1049829.271384756
1004,1048659.42819408,1047134.2968818911,1049936.1515066957
1005,1048471.1503633831,1047222.5591641683,1050036.1858701692
1006,1048251.6275363867,1047353.1735467208,1050125.1063854073
1007,1048086.495308022,1047470.6357737065,1050172.7815860852
1008,1048083.7892991896,1047473.3996271996,1050172.7220075377
1009,1048322.0645483801,1047308.8966307433,1050098.941106724
1010,1048601.8731282712,1047157.5932043797,1049970.4204903233
1011,1048672.6120255413,1047132.7846469816,1049924.4680322357
1012,1048595.6082266457,1047179.6358336702,1049954.5921120052
1013,1048469.6675647344,1047258.7678828574,1050001.3660786757
1014,1048393.8669396539,1047318.2635237228,1050017.6306733743
1015,1048320.6902958556,1047381.7741063032,1050027.2510133444
1016,1048358.9358577648,1047377.6254633401,1049993.1035080543
1017,1048344.2108587435,1047409.1090813049,1049976.2899440636
1018,1048392.0347354454,1047403.4765284533,1049934.039852066
1019,1048481.5551515113,1047377.1100191732,1049870.8239084238
1020,1048490.9969411454,1047399.3537247826,1049839.0736831084
1021,1048602.005487787,1047370.8025338518,1049756.5494735076
1022,1048566.0366628729,1047419.0282982768,1049744.2241346627
1023,1048527.4590815671,1047470.7652476288,1049730.9953792037
