,0 pi,2/3 pi,4/3 pi
491,1062709.4487755569,1039333.5678978383,1043831.6957126333
492,1030417.4501968706,1027357.8430830587,1089107.7598366092
493,1044746.4214973045,1045235.1009162734,1055783.5639770175
494,1050281.4746344767,1045225.4782402937,1050229.0900925884
495,1052865.4550614716,1046690.5724810311,1046185.1666787999
496,1032865.6333476022,1091740.1825191586,1022453.3998950635
497,1040232.2890851123,1061659.576662744,1043961.1082691153
498,1050838.9355283321,1057499.7141513026,1037488.3825049909
499,1037470.4052321041,1057679.2168379445,1050678.809963248
500,1042673.4672980251,1030279.9142740607,1073240.9039708849
501,1053513.6426658134,1054606.916634099,1037692.8861064877
502,1037447.6461603421,1066342.1769626767,1042167.3119537723
503,1044297.2681268696,1060029.6420404385,1041496.2727192332
504,1008440.9136297131,1044954.7873420393,1094094.1182771812
505,1052135.8634064503,1051243.2723114397,1042376.6252453177
506,1040082.1144509151,1045798.5622285125,1059947.0575730181
507,1064784.0169336512,1044066.6075298584,1037075.3989448608
508,1062888.426247213,1037509.1530739567,1045491.033293815
509,1040997.3989739154,1061468.6453555042,1043381.4672307632
510,1062044.9030645739,1046170.5075648322,1037658.68200549
511,1055566.5174852724,1057086.6729468512,1033244.7244218722
512,1783628.657988123,1329745.9040189914,462242.9658589955
513,1051024.660799627,1057925.2865072093,1036887.7331879678
514,1077549.4163307736,1028889.7503402802,1039909.6677348531
515,1047497.7885640609,1034968.8959727604,1063455.726493896
516,964294.0511088793,1086916.918373609,1099854.4882387572
517,1091969.235631957,1038659.7545168236,1016533.0360379397
518,1150582.7032063736,985587.1926201301,1016882.1220977124
519,1083217.4849794235,1043632.4941548201,1019855.0810416075
520,1038278.6580054683,1089826.9375479973,1018903.932561201
521,1048120.7894766389,1045989.8875820667,1051625.0438133925
522,1068290.1774607473,1033090.4550147165,1044654.3547074092
523,1041736.2113844628,1045698.1565565752,1058365.5862926885
524,1050354.4727484072,1073273.6934622582,1022711.1415833553
525,1049300.0690355618,1037181.0032697303,1059364.591708843
526,1041842.965265493,1038022.1467142316,1066083.770115305
527,1047195.5373341711,1050271.6336485934,1048263.1553725015
528,1043837.5018372404,1014696.2001044125,1088512.5838293866
529,1043696.1929661098,1062112.3058338417,1040052.8639755949
530,1022994.7496116181,1072129.410540011,1051183.6028175084
531,1066903.4838112204,1042213.3512384031,1036856.1235723632
532,1018791.7743875461,1083125.2133718862,1044809.7953591846
533,1044771.681838329,1049704.7136191102,1051262.5548064748
534,1063678.2710615208,1029887.0513199116,1052445.1076948901
535,1054020.8363289004,1041022.0594720514,1050728.6592535516
536,1157059.9390336024,1052967.8429704816,946292.0423918429
537,1039618.3563347546,1043621.8153984293,1062631.9987888732
538,1007474.5430950754,1084008.2197030885,1055673.1076111349
539,1035358.4341217048,1056938.177992299,1053559.8781464307
540,1105605.8888579723,1011487.2059382733,1030988.3193542529
541,1008437.7269564429,1055356.136121053,1083298.8972967945
542,926745.2008128088,1132694.3297641424,1097877.7730131415
543,1009207.6566044122,1069872.5007039837,1067778.7704762178
544,1134239.2092922886,944178.7117519139,1076361.254874249
545,1049855.4905921116,1049427.6122766987,1046448.1825121763
546,1054003.6452850432,1045133.0518646177,1046612.8401862301
547,1050920.689420589,1040571.5395268166,1054284.4823217026
548,1066753.1022588857,1039062.4967253193,1040146.9781273609
549,1037414.7183834768,1059797.3702588142,1048635.3553108615
550,1039683.6145334945,1061040.840283459,1045121.0278426054
551,1050614.5483577808,1049360.7298540582,1045758.7815244361
552,1091547.6246260798,1037048.9152229802,1018506.1808566566
553,1049008.227796287,1055359.9603617007,1041406.3568704674
554,1038378.2246236638,1052995.0950593923,1054429.9202226491
555,1053294.9122205449,1040562.04514961,1051917.6092279288
556,1032386.3083249528,1061068.8196457464,1052479.5332511815
557,1042400.615801326,1050540.0729635425,1052815.9069166544
558,1032599.9167616436,1058138.4362266948,1055175.718486435
559,1046018.5494130413,1046071.1332717343,1053656.7369077294
560,1050596.5207701037,1050443.0850848148,1044699.1698467128
561,1054313.3527189414,1046111.321793538,1045326.951806918
562,1058049.7811295248,1047602.6885511666,1040152.6116916401
563,1042975.6800351066,1058581.4544399958,1044242.510366886
564,1052124.3530807449,1054688.1036270899,1038983.2389845453
565,1055811.6404637364,1044868.1921049616,1045085.4968571147
566,1066255.0403063032,1037831.1917251437,1041867.3066901315
567,1051455.1105840257,1048495.6413889786,1045784.9183591296
568,1077943.9381353823,1042387.5531551103,1026067.5394067983
569,1045300.3241232999,1049957.4004773453,1050478.0268670132
570,1037902.4941548815,1054168.5195219703,1053738.9325223106
571,1042359.2611442395,1049763.2038083316,1053636.8485411552
572,1051528.787704306,1045132.8590250341,1049076.283130462
573,1052568.422220131,1045356.4830475316,1047815.9132603559
574,1052516.6540453688,1041267.3192727336,1051982.4353802348
575,1054004.8677432497,1042750.8531191227,1049002.599601731
576,1050664.4977447854,925908.3753649608,1185190.99259178
577,1047766.1269214782,1042389.2994614007,1055614.7616561053
578,1048366.1124175029,1048179.6014110129,1049182.5575379187
579,1052202.9042823985,1040750.7520732641,1052818.3968287257
580,1042913.8730961835,1057206.313867815,1045662.6629127288
581,1046062.2369695051,1058999.2086222242,1040750.571807096
582,1061609.4357548829,1057795.6311939661,1026673.2003581232
583,1067520.3445898509,1038644.5881803865,1039817.7963267859
584,1057396.844058293,1030164.0198643578,1058412.0088307697
585,1039908.6887943246,1075067.9090956799,1031264.7342932594
586,1023165.2426213373,1081492.9217158908,1041915.437256985
587,1041402.6923863657,1046670.1699403998,1057721.2861116217
588,994003.7561817777,1116199.6805206644,1039165.3267460093
589,1055071.42243083,1040919.4232655002,1049785.923683452
590,1050056.6531913164,1060156.271704022,1035659.6144976938
591,1058541.663969497,1037906.3196953889,1049381.9653840235
592,1069329.9548263003,1012634.1237209258,1064709.2651688326
593,1065381.2405532352,1022978.2002840611,1057856.7047584716
594,1080968.6343447599,1023445.2199264275,1042135.30539969
595,1044597.8420243771,1069343.4087171224,1032128.9173545259
596,1100244.5247657222,1003483.3910931643,1044250.7550827152
597,1038979.9734475214,1051076.5159251764,1055742.8926526958
598,1047596.1237394438,1027113.2116883332,1071489.0869485564
599,1032659.3698932136,1062769.1302708627,1050518.1487783624
600,1163955.6411604574,956182.0052842211,1036066.0043859142
601,1053556.1740234455,1058739.165340608,1033600.6709349133
602,1053484.0123868627,1049358.7306303666,1042912.3309173131
603,1043175.0971002977,1046108.0972795339,1056491.494953943
604,1070275.1882288,1043633.5689619089,1032183.5232500695
605,1046528.477696354,1044706.8592621287,1054518.639862097
606,1036633.2685841213,1047743.5785859379,1061499.1257182932
607,1046216.903614501,1049985.4428109403,1049529.6882752827
608,988511.4937726151,1014851.8944002052,1149473.5532780057
609,1059276.2103670628,1049833.4674775454,1036740.4643075019
610,1040456.5722286112,1051895.4876456894,1053423.835964644
611,1048483.4675302273,1058772.0786684882,1038569.7715131573
612,1051897.172963309,1029327.3601246788,1064811.0679920162
613,1050801.4763337907,1052313.5493839534,1042638.805540999
614,1043240.0610279505,1072625.3202765768,1030311.0288243736
615,1032909.0637930413,1068999.0709768608,1044145.140634516
616,1032495.4023712288,1033905.9496651961,1080024.0773487315
617,1044554.5087601573,1058297.5634809358,1042943.8298432966
618,1062631.983877758,1054303.1345645809,1029083.888099469
619,1051786.2461503772,1057818.98052484,1036240.9748464965
620,1074994.925074751,1073665.8167596904,998877.479433858
621,1047876.8077325324,1050139.2507465521,1047713.6944661151
622,1037107.0447817907,1053468.707549317,1055247.6069125843
623,1057545.0048923367,1055950.154191063,1032421.5612470423
624,1066124.8358483566,1012175.3387384649,1068393.609735157
625,1059746.6024819864,1034901.8745042934,1051231.5426438157
626,1045194.3422679217,1038583.4783572303,1062090.3297594015
627,1046603.5692440153,1031444.4400149524,1068001.7150284483
628,1054371.1458633486,1040604.764219498,1050800.7621604875
629,1045340.3879495098,1050067.1538840928,1050327.9741307967
630,1056016.1118087608,1047443.9454910804,1042313.6490458384
631,1039026.0160465315,1040803.0790819725,1066117.9274902092
632,1045499.4954181529,1032735.8423596196,1067792.8953453323
633,1038878.9497152435,1051692.2887504252,1055227.3250917362
634,1061078.0857833778,1050790.5664686721,1034037.0069032804
635,1036462.8803181691,1053761.7120028972,1055609.7851080839
636,1036754.2723576309,1061062.3793798224,1048052.458860344
637,1056786.4375157487,1038268.6945448543,1050757.9405913737
638,1054940.7855647628,1020090.6060407315,1071350.087435543
639,1062165.2794097264,1033652.6795446753,1050105.4013986087
640,1167736.981581563,817203.9383514476,1204354.0056676858
641,1048072.3022237454,1047830.7272373709,1049826.101547219
642,1059153.501596435,1060866.596666536,1026074.6879809306
643,1045803.0427276887,1037852.3526538315,1062219.8680553262
644,1044818.9605214997,1043511.6626697995,1057453.9198025102
645,1055553.820385425,1049526.7034394785,1040700.6975244642
646,1077693.4416364091,1024365.6385828408,1044361.0836440983
647,1051294.9970099507,1037090.3162959921,1057446.6364622577
648,1078983.3699586783,1041852.4512204343,1025606.1277289588
649,1048743.4869264732,1065854.1529642367,1031413.1715794848
650,1032911.2639614097,1068258.5007794905,1044866.5168610391
651,1085443.199935595,1017728.204503131,1043669.7410386405
652,977198.6931591186,1146962.8854601013,1028789.9296054408
653,1030604.7692450536,1054615.218513199,1060750.067025023
654,1014352.3632242504,1082441.927010642,1050039.9211844278
655,1061384.9252116634,1042055.4235307334,1042404.3197596377
656,1078179.2963744542,1013893.3080423588,1054664.3702242116
657,1052293.6875886323,1044627.5134369351,1048820.8521445836
658,1072810.974548575,1045623.922161863,1027783.4346471698
659,1011937.8853967884,1079865.113537023,1055051.7060843124
660,1112090.6930048894,997193.4833025108,1039662.6053240345
661,1072126.9740365513,1027354.0150331847,1046727.8342929861
662,1102729.2329628456,980842.5318044053,1065882.8575444587
663,1031667.0483685266,1058661.4641524006,1055607.8950252065
664,1118737.3403939337,980670.945537192,1050864.9559105858
665,1043098.3659056444,1050670.737920792,1051980.8235614889
666,1034159.4745748672,1048552.8324941255,1063217.005122106
667,1054957.9193864746,1048851.776156727,1041958.641939666
668,1054215.235400966,1048731.396825141,1042812.3832090837
669,1048164.1911525577,1046096.9215156395,1051473.9031527522
670,1032098.1762576025,1067182.006430392,1046743.9471762961
671,1053574.880671501,1065249.8562183816,1027264.3010098741
672,1008113.7254371522,981512.5036774826,1165535.8230131469
673,1054998.207384533,1048586.3796943293,1042182.5709219355
674,1028752.7962874151,1056797.8962235104,1060464.2982092
675,1048422.538855655,1053979.6415570362,1043352.7632008733
676,1055189.324022166,1017192.6619447304,1074148.2327231588
677,1045865.9862932406,1045259.5443010327,1054628.684872116
678,1044049.0361611308,1066395.045064669,1035526.2889721731
679,1041421.9149894682,1067579.3947118286,1036987.322218863
680,1034367.0941432319,1027201.39156265,1085109.9436501237
681,1056245.9021153762,1060691.066833681,1029070.4774724777
682,1065803.4508609513,1053259.426490547,1027038.2701088267
683,1049670.3985991967,1060686.408284475,1035522.9391128124
684,1061883.715139305,1077648.1895362975,1007488.2909918189
685,1055167.0014907292,1045523.1796025047,1045068.8423362033
686,1043390.8722745759,1046404.0588994258,1055974.237146466
687,1053531.0873546416,1050799.5339442068,1041435.7543699883
688,1093984.9959081784,1002766.432454779,1050962.5384462045
689,1047027.1998845784,1035368.368077127,1063523.285889875
690,1041495.651641031,1034823.0476418057,1069736.8987617313
691,1049568.9776271824,1028033.8792274371,1068516.4039659528
692,1061642.4238614098,1047191.3618089472,1037039.9934711772
693,1041613.4488770054,1048612.0354371865,1055548.8155528982
694,1061980.108549651,1038874.1826298871,1045010.3241964453
695,1043500.0054700249,1043344.8901689985,1058959.8525706006
696,1045757.6312095022,1043158.5544231473,1056862.3373888964
697,1042367.9385754658,1051232.136924536,1052155.776382162
698,1065387.4114324572,1042040.0053931705,1038504.0841436179
699,1034156.469996527,1058583.86402554,1053144.5183888467
700,1017342.3334616397,1063391.3079012511,1065704.0048418618
701,1053760.0019979184,1043019.177702988,1048976.4350093103
702,1056944.4117685044,1024596.6984927399,1064617.136846955
703,1054002.713633159,1040800.2787368116,1050970.614504167
704,1016185.0469199747,953556.06573311,1190343.1066002517
705,1053905.803433304,1050859.7409329587,1041005.8141335913
706,1011367.6407431671,1084414.3060168214,1051221.7374281692
707,1059983.2927718519,1038732.5543827357,1047121.411305998
708,1053698.0549599575,1022507.6115379905,1070079.3201633347
709,1041607.3005081401,1058293.51876568,1045898.7819887191
710,1041703.5451902275,1065029.088903836,1039188.9801105846
711,1044485.3504336718,1066329.0423725126,1035157.7165360803
712,1014135.047360023,1046968.3006350183,1085853.8911879533
713,1069421.6227853703,1052128.6578067192,1024663.5627519742
714,1073542.6867895192,1055800.181522,1017177.2518966915
715,1052037.4060028433,1068538.1513576796,1025599.8613472759
716,1094340.36693299,1054513.7582590769,999057.8334256479
717,1057646.7802064898,1037474.3372678851,1050707.0488434285
718,1048790.4356974117,1045858.0237696681,1051086.0893724035
719,1051648.7776140515,1045993.3088134873,1048093.7074004397
720,1081365.2558660246,974199.1222480849,1094308.6746134127
721,1031977.1843357378,1044925.307875914,1069165.3647341887
722,1020328.5949737951,1051390.4625700377,1074719.0131423364
723,1036356.974926561,1035892.2989298613,1073933.1994296536
724,1035693.6162003905,1063019.749255853,1047194.1525115399
725,1032787.7704055222,1061571.5278195878,1051572.3667090598
726,1041739.4023164533,1053356.18265578,1050667.683782979
727,1043035.6498706781,1052951.8474678376,1049764.943860307
728,978531.3294843826,1089805.1448254976,1081042.048125738
729,1046373.009440134,1044998.8842289825,1054380.5880888777
730,1079678.5673474716,1017985.889797012,1048970.9668590606
731,1028628.4087088599,1061982.5595600214,1055414.7599491186
732,1014404.2526307339,1063081.9820951151,1069099.6461362343
733,1060897.0056499192,1032889.7502731893,1052137.001737952
734,1065551.7525787768,1018320.4892270775,1062522.3404973643
735,1061237.61619129,1029100.0094322931,1055671.6859424983
736,1116178.0296252281,973164.32383656,1061350.4393730792
737,1049998.2432046118,1049547.914740791,1046185.9808008869
738,1057247.119522149,1038971.6459080644,1049589.5611683093
739,1065434.7069134908,1031232.61435718,1049339.8986321075
740,1058286.1002666687,1041211.6237749488,1046303.5573846954
741,1037288.9075592696,1061439.0049121839,1047140.7110093287
742,1035753.0710794341,1069234.9150952054,1041048.9295638081
743,1058471.5591458094,1045579.3813799145,1041750.2496371155
744,1085947.96309566,1033987.1509011843,1026786.5895601918
745,1043573.0538101,1054705.3829885074,1047479.9852910362
746,1040337.6647381504,1051630.9791250876,1053809.2280162177
747,1037931.1040418065,1052088.503530506,1055793.143680654
748,1042032.9743136639,1045367.4299455917,1058398.927872523
749,1047966.2389819646,1049820.4830289998,1047942.3852114971
750,1042518.0789370439,1050263.3861909262,1052974.6173627551
751,1038611.1812206327,1053759.9007256066,1053428.3070733335
752,1048708.2026290684,1056256.3542026049,1040820.2610474424
753,1055108.8751976856,1042784.5411219669,1047871.1646249496
754,1055944.6082478887,1050665.6923976406,1039187.699882598
755,1061761.087720539,1047664.887964506,1036455.3649500496
756,1052829.6014773815,1060250.8261758653,1032839.273756484
757,1048108.6254501706,1046440.6719463749,1051184.2248027627
758,1049977.4569328167,1056209.0225105146,1039608.5830215355
759,1050560.7897040292,1044363.6023900233,1050816.3407724865
760,1067069.2900029381,1061961.4906689576,1017408.8490193371
761,1047477.4631148811,1046577.0327684133,1051680.5808851325
762,1044623.3211179005,1053802.087342655,1047323.812453713
763,1038019.8964817933,1054451.7991649958,1053336.7079302524
764,1055197.1598270794,1048850.1530216548,1041724.0144814394
765,1058029.9572961815,1040918.2155733702,1046851.8247840139
766,1058093.3014502944,1027206.5546447013,1060759.851758638
767,1046308.9256866036,1041006.7566798038,1058488.9442090935
768,1623145.1606048273,391086.3396663989,1608302.6164380743
769,1050306.840981639,1052038.1772961817,1043402.8865515937
770,1057756.7247573955,1036721.439015348,1051360.732795843
771,1062794.0018174336,1058081.7536736957,1025251.122512859
772,1028215.1668343168,1049824.328153069,1068068.0744440106
773,1043413.0429497523,1063230.350122674,1039241.2647211865
774,1033830.529244254,1088713.208360454,1024336.0889932482
775,1061763.2755637749,1064220.9695773893,1020323.9398003847
776,1161435.192913441,967988.6260581674,1025709.7461056641
777,1001651.4820204552,1079887.583608998,1065848.2022262807
778,949677.0741736141,1170970.18267315,1036930.2201119758
779,1029630.842659957,1048355.3960880034,1068094.5734808613
780,858173.1921273281,1278452.5752426737,1051307.173452716
781,1031449.0633913814,1073143.6383839399,1041586.2382615543
782,985064.8840352191,1115677.6342868544,1049053.3809683772
783,1054993.4552909932,1028542.7998480756,1062495.120137153
784,968030.1465987357,1212269.7499769574,983281.105184179
785,1092717.500296517,1028035.599752718,1026340.6423806931
786,1142145.2745047521,969604.3002649775,1041145.2086689079
787,1058507.3471805602,1046177.7120123262,1041119.2275794288
788,1286103.5325538372,892962.8132666524,1005743.3706635103
789,1064971.4905132065,1034503.4436045359,1046477.7680971805
790,1109982.9601388385,1014665.0021419219,1023719.9376133688
791,1041750.6059556882,1067636.6151950606,1036604.5581472397
792,1418831.6177871209,913840.2081106529,896929.3340345521
793,1051249.697715256,1043693.9671185374,1050801.4705602406
794,1040824.0450518561,1048957.9644305627,1056001.0024360062
795,1036434.8145195132,1043313.0994376928,1066211.8827643339
796,1037787.3462873006,1063549.9320543013,1044560.821728386
797,1053959.521581736,1033094.7293387483,1058852.2014506736
798,1079612.1346027332,1000720.5990874575,1067109.9286404971
799,1041885.0951738268,1026260.2950296092,1078261.548192423
800,1077618.148013255,1095177.7429191754,976822.4765495188
801,1041853.1867775605,1049027.127536878,1054888.333544038
802,1056958.128860984,1046608.2788044721,1042216.2272515007
803,1052635.3166092364,1041018.8223220886,1052114.9226595182
804,1054407.1538148622,1069625.1046176648,1022253.561974586
805,1044409.4094078728,1052913.6714732754,1048422.1803532011
806,1042791.2491045274,1037856.7283196584,1065283.8729864408
807,1054601.3256955359,1029843.0001335564,1061548.5541644157
808,1061563.6607036912,1065921.1789961345,1018887.2797435002
809,1045571.1594176281,1037546.4391821338,1062768.7620793078
810,1032524.847421487,1044341.8879718091,1069195.3790560144
811,1048776.6320884307,1040638.6304285203,1056371.7771081098
812,1036008.2727348148,1017639.4170617996,1093577.287448843
813,1045244.8012545218,1049003.0371464996,1051489.587816129
814,1057461.3184656224,1048558.7878322914,1039782.4112064975
815,1040939.1961417161,1046232.9784994278,1058634.4948008521
816,1018367.4561019428,1088980.7896178267,1039631.2560820415
817,1044930.6109823752,1061629.2787152245,1039296.7494856365
818,1055695.1719717367,1058429.5342752296,1031807.8247100306
819,1043418.1434896383,1068617.409886216,1033997.9796303844
820,1037438.9248729104,1046491.8367136252,1061943.6585720428
821,1053559.5469906994,1050856.2157036273,1041351.4470421338
822,1035045.9362382402,1056583.549959779,1054231.6294366552
823,1053871.302740504,1055612.523452927,1036352.3993439456
824,1025310.4893936444,1065396.9293012663,1055436.016113207
825,1057752.3374096863,1045433.1766764227,1042604.3516323217
826,1045576.4138736009,1041203.771642215,1059030.1327427202
827,1058683.9621089543,1040190.4214183168,1046937.1451562319
828,1067563.1116857966,1040502.4014124159,1037919.6117912757
829,1050139.6750660583,1052023.805282423,1043583.2402659139
830,1056869.8547889986,1061488.709400853,1027689.7405504576
831,1042852.8019448225,1056604.9534111344,1046319.0309051183
832,1057321.3748373678,1099084.79134922,992094.7325667263
833,1042034.3997062766,1054391.262256811,1049339.1459314404
834,1058939.968703481,1029243.1809424718,1057814.9805968804
835,1042269.0174587694,1050201.5990341234,1053288.1991587006
836,1069570.681006843,1050377.4329600327,1026229.692162301
837,1048070.6914457668,1042583.6808894677,1055111.2368002073
838,1033757.3015560874,1044485.7623500007,1067773.3434855712
839,1046312.3089359892,1026936.8985158248,1072988.6584269307
840,1081318.461169429,1028394.6323257092,1036786.500651125
841,1033930.0725640672,1046008.3201341304,1066040.4630644151
842,1023538.9121147593,1040021.0313715664,1083069.0612718998
843,1048050.5419523211,1035830.5171935766,1062010.5926980223
844,1018158.8843087011,1032074.5051091844,1097192.1857659186
845,1040995.7543254172,1060692.554995366,1044146.4488701116
846,1050191.1896006623,1055836.466865542,1039763.7521888738
847,1040857.5356654393,1054592.190402954,1050325.399221533
848,1026689.7116623463,1109803.6651652856,1011891.2061114213
849,1054707.8118923751,1052179.1559798275,1038909.7050405627
850,1062025.5074246977,1048738.019023844,1035136.8578782255
851,1054050.1931099168,1053636.4532781807,1038119.9846192324
852,1048532.1613623123,1034686.4086619068,1062696.4928706507
853,1061997.5785165965,1039497.3341264618,1044366.7319035487
854,1047144.1259998574,1051782.2304128818,1046809.0118684204
855,1060776.6171648882,1042334.7298965937,1042722.5430847696
856,1057725.3613558915,1033474.8762512162,1054694.263753861
857,1054233.378669576,1046124.6850015536,1045392.8945423396
858,1037507.5675745037,1061756.3860658496,1046607.1463029115
859,1062088.987563716,1040917.6708974169,1042851.9993692351
860,1053878.1321122241,1053566.7239615652,1038358.2082612676
861,1045717.4252543891,1056820.993233482,1043239.4725351324
862,1061991.2221811723,1058704.254671674,1025422.8465287739
863,1041950.0411835288,1071996.4325325252,1032191.9875639416
864,984641.2446845814,1126891.363880911,1039108.0286540786
865,1041898.5928629782,1048679.5003531901,1055192.0448529948
866,1041348.2494674673,1055943.0220620756,1048487.5213363651
867,1042569.5492711992,1060606.6822675643,1042654.7047157682
868,1032507.5400567059,1066756.2604627274,1046746.505084359
869,1051863.0710058343,1042944.0566210035,1050943.822559953
870,1067704.4172477878,1026140.4784981445,1052304.1940447767
871,1053317.6337910823,1047256.3034104975,1045171.1419853192
872,1007028.4788576083,1063793.8477175543,1076202.8915638886
873,1056668.476384349,1044307.1949684566,1044799.0470141748
874,1053330.6926996422,1048542.4701251518,1043876.1502052572
875,1051329.9302383536,1048607.4576805749,1045797.909068995
876,1053295.5980727333,1052149.4528190694,1040332.0661072918
877,1057059.0164170556,1045499.5642131997,1043221.9150077287
878,1060448.9948501624,1043472.4214257913,1041907.4257298079
879,1051589.1952648617,1045051.3096902102,1049097.8782257512
880,1057896.3776766497,1029897.1057282515,1058186.338109132
881,1034311.8745032434,1054329.0733538903,1057235.6081782437
882,1038887.0867297518,1048085.0669959197,1058851.065892366
883,1047372.5029748583,1044664.2604376195,1053711.8008675948
884,1051053.4739181127,1039777.0930655162,1054956.6898910676
885,1040242.6192696852,1053940.7730511564,1051595.793431707
886,1041414.4918543971,1044027.2247427722,1060387.1238822138
887,1046108.663393799,1051437.8504780652,1048188.3660216344
888,1030326.7979115588,1032810.6832549457,1083447.5668292088
889,1058702.8349063252,1051199.9580965494,1035953.3633833966
890,1054273.3843008885,1049636.054879387,1041856.1071654445
891,1053156.842424684,1045505.1516539289,1047081.5734419287
892,1039808.3930665255,1055314.6049916337,1050665.3905382804
893,1045176.0780015852,1052708.8685289246,1047856.956625205
894,1031565.9360223977,1069968.376918482,1044557.5518907643
895,1040425.3557378274,1055926.6695129285,1049433.7674108043
896,939787.3500617913,1148075.3628057851,1068399.1266664802
897,1040771.2410275526,1049793.198581138,1055214.3255922282
898,1071722.713741207,1023673.2724685465,1050885.6926312752
899,1055729.9012023008,1048135.6522423247,1041908.1427343001
900,1060982.4623514102,1068727.9355641864,1016767.0207098144
901,1011757.169873041,1069530.6312580921,1065431.3033015134
902,1006630.1874951491,1061373.8688507827,1079084.5464920332
903,1034778.5499636971,1043080.688980163,1068156.7449498158
904,1071262.6805421454,1040895.9508959528,1033944.9678062045
905,1057341.2077867568,1044746.4170506571,1043695.3612579275
906,1032657.5753900663,1057265.4831360877,1055987.9656072666
907,1031221.8056392295,1043211.97954426,1071706.6362399864
908,1031103.1061428672,1027613.2623964765,1088111.895976984
909,1057227.312587275,1055017.2047278646,1033645.2510587192
910,1051803.1029458062,1057158.9571719822,1036871.3572788496
911,1037680.2226548998,1044176.5023722993,1064051.3037770386
912,1043730.2862001492,1118977.9723363386,987188.5137920921
913,1043821.2655797924,1043207.202024864,1058773.6431831128
914,1064618.974777099,1034205.8606811363,1047125.3543784361
915,1058592.0469865755,1055675.0615476586,1031669.0538950154
916,1065136.8676833669,1021784.0394987266,1059335.3049485565
917,1037172.1213971799,1049844.3867934998,1058824.3504353052
918,1031894.9178811742,1069105.9944208323,1045066.6036751092
919,1062917.675695029,1057880.7061671144,1025326.6988757614
920,1068646.5485556247,1001282.8420827992,1077454.4358548727
921,1060344.0922796407,1040605.9859717661,1044880.7566494143
922,1026204.7030880704,1064646.44207484,1055259.9267345502
923,1042488.435938273,1051707.2009574147,1051558.9518406896
924,1062263.379844185,1022976.810209393,1060962.7489327441
925,1071869.5582141185,1036550.094011457,1037692.4943573432
926,1070644.301067131,1036787.743471544,1038641.4848735514
927,1063608.0877882433,1045278.2752803626,1037018.2619738706
928,960226.7311282881,1151089.646566127,1043146.652135867
929,1047049.1955951379,1050695.9788837978,1047986.2459922784
930,1053163.9124866705,1048746.7791011366,1043838.0632300295
931,1046760.6859253645,1054045.8220786434,1044943.6212127493
932,1030925.1245560112,1058233.5433228477,1056794.5658964138
933,1053859.0229582728,1035354.1139740489,1056642.5564823386
934,1059409.9602719047,1032108.6173861446,1054410.9252389246
935,1044478.4038431549,1044463.4862354409,1056834.703663206
936,1010885.0452609664,1053321.386826005,1082766.8885595964
937,1049095.0287713765,1044986.2540482179,1051657.518201218
938,1056137.6754572801,1041370.2766608197,1048272.1150791959
939,1055087.718171545,1047698.4592292275,1042977.3550526429
940,1079336.3817772793,1030852.4821728442,1036212.915868451
941,1045842.4226856184,1054837.658648578,1045076.0188791428
942,1054243.9388493598,1047523.0636273974,1043986.886892017
943,1056870.4138096047,1041917.560437522,1046995.1625058034
944,1036803.4153298463,1054536.9734392513,1054487.3022095286
945,1046240.4270348721,1047038.7046690959,1052459.788798547
946,1039845.7588014912,1042445.8775760584,1063598.2279564324
947,1044230.6653134566,1045289.7393281072,1056249.8281035917
948,1039069.2086386365,1045355.2822276936,1061430.3386458224
949,1052441.7332803688,1046433.3761403236,1046863.603676742
950,1041843.5463140444,1053462.0738867025,1050457.0638139253
951,1041129.0005596635,1054706.5140308377,1049937.734700843
952,1030392.703168677,1042479.3439151472,1073323.3291412592
953,1052055.731740288,1045579.0929552088,1048103.3383062624
954,1047434.778385218,1044268.6981437091,1054048.2703386063
955,1051098.8257359108,1050143.387353307,1044497.9233761694
956,1048410.3063589194,1049342.6497887939,1047975.5091478267
957,1049280.3138244897,1053640.1516777126,1042835.7119178361
958,1036477.5748966493,1062712.8396830095,1046704.3429833747
959,1048681.5382101026,1057113.477989765,1040002.7917794999
960,1038641.5857457666,1163271.4091717757,954350.779679316
961,1044080.4324678594,1057681.7742003503,1044024.8434696348
962,1071072.5662266898,1046293.0154477248,1028792.8210484457
963,1050555.34185097,1053923.1423417476,1041290.3283859751
964,1052294.5298589768,1037889.6902790781,1055628.5427422612
965,1034350.5831392952,1034390.9984562878,1077579.931598757
966,1043754.5103217658,1040998.6704064781,1061087.9282743845
967,1030693.9574697952,1055699.9427399966,1059568.3852603917
968,1041239.9836251426,1047896.1764679257,1056648.7972809537
969,1053484.7485142497,1034663.7504007982,1057723.1771127675
970,1067148.141877596,1019529.9717970444,1059675.3350537077
971,1079668.6136257665,1032389.8942340268,1034351.8047192887
972,1118110.9941836314,975319.7504213802,1057193.3533917267
973,1032335.0371005351,1074057.8069476474,1039807.1814750871
974,1035240.9967002032,1053908.2533229098,1056708.6353513652
975,1054010.9590438674,1039317.9285662037,1052461.265570702
976,1022532.6904469726,1083226.4559980799,1040892.7994990589
977,1041032.4316478889,1057924.1243010983,1046841.6817194724
978,1039159.3250043128,1051044.7275438216,1055592.6118375373
979,1026153.0582532873,1049192.5617648652,1070859.0390702514
980,999796.3989453065,1089932.3990578281,1057991.0085886829
981,1073321.0194688006,1030976.1273887467,1041891.8016988037
982,1076526.2829007057,1051744.5318843045,1018272.2680628244
