,0 pi,2/3 pi,4/3 pi
492,1024140.0693483966,1019642.6070465525,1104098.4599345957
493,1048692.5139228106,1048471.3637690982,1048564.1340692971
494,1049363.810969991,1049808.5290657077,1046558.6209272752
495,1052110.4149147498,1049635.622813615,1043998.4459598538
496,1039585.4803339039,1102926.667726896,1005545.0483635124
497,1042147.0485106892,1059857.6880998644,1043814.4715061007
498,1050006.8957057302,1060212.1535428353,1035654.1075228495
499,1041722.3323219494,1055621.1217289683,1048430.6212589071
500,1046317.3182121456,1034629.7486400082,1065004.8026727152
501,1050209.3870409075,1052913.8071859647,1042631.898052423
502,1037820.7751151931,1065193.2947763528,1042916.0284832931
503,1045463.3243680522,1058137.949294495,1042194.3625391664
504,1031085.7528460955,1057360.4204025469,1057502.4786542188
505,1051567.3525386043,1048935.6607647287,1045234.6389338889
506,1041562.9513750607,1044271.2417907353,1059988.1962960865
507,1063706.4736641927,1043295.5777840789,1038893.1100807652
508,1054873.707932035,1041888.3355024992,1049006.282961923
509,1043119.5943067233,1057803.4464973942,1044866.3179423895
510,1060254.8135489372,1042876.3972542634,1042693.8146503087
511,1059864.6619682761,1050560.0308872967,1035448.1246813869
512,1898790.381109023,1357260.2173921948,421981.3069749244
513,1052566.448826814,1055116.444558281,1038125.1764773185
514,1062472.2451167102,1041784.5978304378,1041608.3766111195
515,1055925.8066059975,1038229.0058696617,1051654.5144817573
516,982097.61659899,1066907.701458138,1100262.1030995338
517,1089444.05397768,1039829.9394160458,1017740.0349266127
518,1126151.843890993,1005559.6742219841,1018205.4657999806
519,1071141.4402807716,1050933.3599515285,1024182.352143248
520,1021482.1262303665,1072378.5417621334,1052494.7851605532
521,1048007.4052158294,1049744.1255274843,1047977.4449061193
522,1064337.8596841278,1048229.8865592865,1033388.7499155881
523,1053804.2491385445,1047686.7512427813,1044259.2961042026
524,1060083.221382767,1081687.9059663322,1005430.1357071362
525,1044196.5060090071,1041731.7459872101,1059892.2922717107
526,1035328.5173941783,1042332.230172189,1068356.0746088997
527,1049407.4966613082,1050315.6710266285,1046009.7454020987
528,1038125.0839039568,1036688.2884791589,1071279.865996007
529,1055300.2941148812,1062298.220615699,1028434.2671395916
530,1055174.9598900042,1059814.1105240255,1030967.75151276
531,1057726.176448547,1039951.8166510201,1048125.4918084339
532,1057402.0024415476,1089581.8801946437,1000676.4990059177
533,1046840.5652087425,1045450.159067642,1053454.7205383452
534,1060498.0291763856,1025733.5152761611,1059873.8761692618
535,1051720.9600961008,1040886.5725308433,1053163.412188044
536,1230122.3364672533,1101090.517735555,850124.0793763292
537,1039720.4655395678,1045380.3726114844,1060739.9770479347
538,1029919.9784951747,1067861.3941636754,1048289.9577695914
539,1026141.3015824917,1052648.9429445793,1067353.772823789
540,1094048.779200031,1024244.1847920903,1028887.8307272409
541,1009791.0426682401,1055115.9519352987,1082094.1461669952
542,934767.1287584598,1120998.7367755484,1099878.7771232866
543,1020049.805936058,1064383.0700366653,1061886.7195840096
544,1146866.8924170502,940081.8158220099,1069184.21160743
545,1048972.7542856843,1049790.8963014213,1046966.3637230528
546,1052892.1308681776,1046512.89136022,1046336.282329009
547,1049044.5758499415,1041412.4902510003,1055317.1767015702
548,1071091.9748340717,1033949.2688745602,1041057.4462712219
549,1040539.2292138053,1058286.4148831777,1046979.3313523734
550,1043738.3262531122,1058529.9344547673,1043530.2832949675
551,1050365.0735526832,1050412.093838274,1044960.2005524032
552,1091918.6262350262,1035686.1497888223,1019501.0225454025
553,1051270.203836643,1053518.236511816,1040982.1651274667
554,1041073.4477049081,1052331.7839131446,1052363.1738199343
555,1049525.8695300058,1045092.9675583026,1051118.4602073615
556,1037947.6696804994,1059364.8958028217,1048524.8020361386
557,1045301.3622825337,1049295.0061651422,1051140.1263786778
558,1035968.8362802457,1056819.2417238962,1053057.687666922
559,1044510.6855672396,1046593.3284561438,1054651.340829605
560,1059074.1361239208,1050413.8780292762,1036365.2442844269
561,1054110.824836791,1046998.6332350962,1044641.716585386
562,1057973.3644971238,1045305.6313075735,1042513.7374152718
563,1046991.1850184224,1053941.4895527456,1044816.9882028855
564,1048756.3795804621,1052802.8078751282,1044186.5345520818
565,1053419.5444582112,1045737.1576830773,1046588.2113475716
566,1063326.1542511464,1039098.311939498,1043462.574408881
567,1053262.182770838,1047084.3954242629,1045397.7707606138
568,1088765.5921166365,1025756.3617787533,1032349.8783633146
569,1046837.5768929329,1049356.5599991535,1049536.034172697
570,1039511.2529702514,1052452.3518183953,1053823.8733692623
571,1043921.2788914297,1047779.5938063872,1054052.060028877
572,1052688.6585613517,1047058.6838919353,1045993.0019246482
573,1048712.2673539564,1048630.4145151388,1048385.3457296579
574,1048086.7249927804,1045284.0030626802,1052369.415358462
575,1056396.4592287133,1040495.6229964485,1048896.263152617
576,1086980.0094784806,895460.5374713726,1183825.2989680443
577,1047050.3876932368,1045307.7866270087,1053387.0657108838
578,1050434.3515625265,1045195.5722635826,1050106.2885126537
579,1050534.5834151232,1043120.2067618673,1052095.1376079672
580,1049160.5978078963,1051856.8319955375,1044722.9448817952
581,1045997.3308028275,1056117.426548623,1043655.0791619164
582,1060859.1029848617,1052588.3119624406,1032483.680612871
583,1063296.9543777704,1042388.2853311179,1040197.8183054065
584,1066242.9813622718,1025422.4302843318,1054483.6600582304
585,1044964.7184108112,1068071.331286886,1032995.1432759011
586,1031358.8230909102,1074865.999797312,1040009.0548522226
587,1041624.4525468355,1050914.323298224,1053225.1806414148
588,1010019.0038243559,1100358.2468826086,1037397.1502261292
589,1052162.1073439387,1042433.7765801791,1051159.4201939506
590,1048984.7372291351,1053951.8825052255,1042821.0331136913
591,1053519.8603604948,1041867.5334778993,1050375.2637486558
592,1064405.6742385856,1012960.8324723596,1069290.282764012
593,1063650.090209748,1025524.963806823,1056948.0617616589
594,1079606.1555507875,1022207.5326041369,1044712.0055621926
595,1043967.705345533,1069034.9069126018,1033050.0298610822
596,1091328.3648288148,1007199.0213042842,1048888.1249558462
597,1042188.2295404264,1049412.7850452573,1054161.6528767147
598,1048570.9776760605,1034095.4245250506,1063264.4558218715
599,1036343.537969228,1058153.8070925532,1051349.4134435502
600,1152501.8271055885,946591.0832111443,1056760.3982967185
601,1054959.677346516,1054336.4962010297,1036536.2002883725
602,1055027.4905596813,1046587.4500602288,1044144.1572542862
603,1044881.7449217942,1042463.4708791174,1058453.6309728962
604,1071047.47547287,1043009.4824414245,1032056.7036407962
605,1045973.0075990361,1049286.6997160628,1050473.4811926628
606,1035732.8957062452,1056874.1085438263,1053242.8651293176
607,1052222.921180832,1043775.4573246067,1049747.6067424668
608,985769.6360205906,1012630.2266433153,1155240.3718219649
609,1057912.104754856,1049981.246846038,1037931.182462834
610,1039251.0495862967,1052642.5688915267,1053897.2314588057
611,1044471.9087913235,1058634.810338034,1042694.0551568345
612,1047124.370901775,1025115.7959318612,1074060.9248246013
613,1052615.5515215527,1050448.3573481026,1042690.0633649523
614,1049163.2076699773,1064783.1432779427,1032037.480351712
615,1037589.4064365338,1063472.491009269,1044836.1367826124
616,1041247.3496859443,1028242.8271512565,1076841.4813632916
617,1043947.0576148316,1057143.8866715485,1044689.4791516229
618,1058167.3590506946,1051332.2083546375,1036347.2265820553
619,1055002.0912552685,1050198.7242244198,1040578.6280772181
620,1067730.76856664,1071361.5332861221,1007848.9105757197
621,1044360.6957219172,1054917.90787468,1046479.1439353097
622,1037997.0857117915,1056906.1163856008,1050913.8554391244
623,1056914.0129256528,1052259.5934185197,1036661.7001470961
624,1058238.8227761718,1008564.7408953978,1080209.2174135698
625,1060213.7899499007,1034346.2141298389,1051332.7505906958
626,1048561.6755728819,1039088.8398255409,1058164.2395156552
627,1043457.3118860391,1037310.9698388109,1065163.9224259078
628,1062372.6696005845,1042137.7778820213,1041352.9575935175
629,1048214.7881780809,1045590.8850770841,1051932.0085165906
630,1054834.5858639784,1044566.1118000447,1046355.9970795612
631,1038405.8652298092,1044874.3223006488,1062597.4089258788
632,1040652.5121848251,1028616.0081714395,1077066.3798106126
633,1039832.1474191537,1051766.1215880318,1054186.0470847466
634,1061761.5115797003,1049970.696933315,1034178.4587268531
635,1039008.2582729273,1056475.2352776865,1050319.3589314476
636,1038689.0165224983,1061152.296810125,1046011.8494262039
637,1058375.408684269,1038459.108931954,1048988.156866587
638,1051714.2024451306,1026670.3780461369,1067752.2489098432
639,1056457.0862884056,1040465.6633451363,1048866.272218226
640,1232582.5726481252,773055.6579685957,1203199.4966782317
641,1047126.1539902887,1047004.954342411,1051603.44132349
642,1056816.1631517026,1056630.5439768208,1032468.3187537272
643,1045028.183475487,1043739.065158744,1057011.8423245451
644,1063682.0842629347,1028573.763260971,1053784.6624259849
645,1060699.131748948,1042305.161445238,1042828.2897197778
646,1079321.079795653,1019583.7419984014,1047674.9910031115
647,1048804.3031665743,1046342.3669082113,1050585.6595897032
648,1091939.7160736015,1036680.6626135745,1018502.6877163097
649,1053706.6175538907,1061065.2482157983,1031187.2361546584
650,1043489.4695956544,1058168.5623364465,1044135.5836769338
651,1073278.8248590177,1032008.5376525418,1040890.6324059428
652,1007276.1724425175,1110915.302843366,1030359.8936583446
653,1037754.89267606,1049848.7579860226,1058225.3543751256
654,1023267.5677961375,1068357.2407569038,1054612.5333952415
655,1057545.537407854,1049921.3621956354,1038350.186555219
656,1072377.387966711,1017209.7643268699,1056913.1599774677
657,1050419.5135458885,1045573.3265988127,1049741.7275700558
658,1070296.6164025904,1043719.4784442313,1032077.8844190169
659,1026839.2961981621,1065970.667533542,1053298.2232851654
660,1089581.1931419556,1015937.016840964,1041542.8369922538
661,1066863.6169658657,1030252.4055589814,1048931.593527214
662,1096885.6740628139,993109.9109634823,1058356.7738302124
663,1034064.7057924871,1049097.8108442556,1062761.9779649426
664,1098277.5544752625,970995.3977719859,1081000.9673647874
665,1043909.5844232091,1048733.6819160713,1053104.9092039394
666,1040446.4550638245,1045437.3017424603,1059942.0543828155
667,1059132.572363638,1041642.648057035,1045034.8195576592
668,1042937.2279145934,1053691.240596952,1049127.3144661968
669,1044990.9782117143,1054588.3494478033,1046174.7869587118
670,1032944.4439663381,1076610.8307740844,1036730.8634871101
671,1055211.1145140852,1054978.377290845,1035658.6088674127
672,1001356.0241019776,983016.9310055022,1171676.6505615679
673,1053294.627521096,1047120.3740802439,1045329.6509741829
674,1033885.7190183313,1050845.8269095356,1061177.5301708854
675,1045650.7294511703,1054441.781021176,1045660.0310339545
676,1047071.1083134034,1016518.2133384413,1083201.310979957
677,1045844.0998259395,1042942.947716212,1056993.4268197475
678,1048719.604289341,1057258.3829013791,1039822.5046100139
679,1046174.1235303193,1063875.6827388676,1035869.5442458497
680,1045971.5561658442,1020377.4947983001,1080239.2852096043
681,1054334.6346779142,1057547.025398217,1034001.807999498
682,1059831.9653321388,1047782.4159834008,1038225.4164675323
683,1050896.8568675842,1054778.485465462,1040107.7644042828
684,1054895.0044475675,1079878.4514797947,1012075.8804752436
685,1052953.3589982567,1048254.1100882211,1044537.4940707658
686,1045879.5060386444,1045309.6602138928,1054564.4884591482
687,1053084.408484212,1049586.197141819,1043081.9660090081
688,1087050.3593388728,996347.7503836269,1064455.9800402091
689,1048261.3779864669,1036936.835716334,1060664.1043558668
690,1046782.1431061774,1037147.008576743,1061947.9270642388
691,1047558.1528147651,1033808.2323769719,1064588.3514665717
692,1069639.4655709632,1046295.0735265617,1030169.0376143286
693,1043500.5377357638,1045727.3245428171,1056546.5839294905
694,1060561.9062949975,1037017.6085429948,1048280.7310444631
695,1042795.9712961736,1043842.9057651436,1059169.2437820432
696,1048679.2901147525,1030970.4222590013,1066377.1783157731
697,1044556.4187623747,1051107.7362139318,1050075.678075967
698,1060950.1763003557,1045413.9594110966,1039481.0859402203
699,1034695.0984849609,1061154.503489316,1050046.74625437
700,1022673.6826583797,1056879.4225223877,1066684.0093093652
701,1055165.8835949947,1044233.919493748,1046360.2353613541
702,1054399.9537797575,1031854.8444829751,1059681.500013828
703,1049242.9079806984,1044921.9653839397,1051573.9912017498
704,984313.6676212534,973522.8020871225,1204028.294514204
705,1049442.5435693352,1050996.3370311726,1045297.3964093464
706,1021430.4987681381,1072379.294252377,1052547.2093966298
707,1052426.3409574197,1039916.5072432254,1053439.2547979984
708,1044732.1625206212,1024865.8149903363,1076784.4930582405
709,1040382.7568753447,1057390.14442744,1048024.2978558688
710,1044519.9843789445,1060444.3784854026,1040866.9844519591
711,1047918.2008918478,1061894.8886903734,1036074.2271291674
712,1025687.6986246658,1033160.7050775996,1087983.0030668199
713,1063900.2665696323,1049277.6013224293,1032781.2933854744
714,1061000.3850093866,1055190.6254893807,1029799.5600396179
715,1042975.0314683367,1066592.3909262116,1036400.9859743395
716,1078051.8585448994,1064769.3621575413,1004377.2771574437
717,1059195.737250345,1038711.5385005297,1047921.1041690273
718,1049067.692678856,1045150.3014219195,1051519.849434472
719,1048312.5987935092,1046039.1549686402,1051383.1054393647
720,1067099.5638506743,976231.5085924438,1106662.1322860778
721,1036517.8577578942,1045576.6306133254,1063817.9042346582
722,1028970.0923874548,1051133.2389820546,1065955.0820610845
723,1044578.3062629253,1039465.0923328642,1061815.3814882403
724,1053402.1136053533,1051571.759283104,1040798.3571068364
725,1029446.1443833311,1060551.0167744323,1055999.9866357124
726,1036997.945557003,1055559.478010605,1053268.2490526894
727,1044840.8805690723,1051784.1898109687,1049114.6281872215
728,991836.2575998002,1068973.2761478405,1087368.6045100559
729,1050476.3506628163,1043281.7829735681,1051990.5128510818
730,1067393.0180216813,1027713.2296707801,1051000.9177934865
731,1035302.2365569349,1062147.9888271703,1048449.6256800398
732,1018239.3297833496,1055020.2210427981,1073216.5160967496
733,1062867.1102649237,1034011.0167619626,1049048.5160317507
734,1063776.0701265705,1021752.1580111596,1060723.352134954
735,1057884.2026396436,1032310.9066033437,1055724.7165196443
736,1117168.4450412334,978592.0811602882,1054560.1076157035
737,1049947.1804114822,1049402.4563643264,1046381.8810044405
738,1058002.450810801,1039537.5186234216,1048269.3999262707
739,1064121.2390555455,1030779.6959774324,1051096.3305195938
740,1060470.9815918123,1038714.0942287077,1046658.5190679647
741,1041657.8426692546,1059006.3793772997,1045144.0914267548
742,1040926.6130612384,1065628.9134494897,1039379.3630429204
743,1056841.5007083446,1046034.1247129204,1042903.3758555023
744,1082994.235527628,1033733.7286434975,1029837.2732726579
745,1043737.7149066756,1054322.7817852527,1047694.7835423647
746,1041012.7724251167,1053744.2684772213,1051013.8056317992
747,1039326.3581093935,1051963.396121059,1054501.253905384
748,1043502.2776672774,1050261.8976575092,1051982.9898892236
749,1048189.977385029,1049732.209202202,1047806.8040397126
750,1041417.8567394683,1054096.6829223915,1050253.7680119767
751,1036637.3120510835,1052480.2278500914,1056717.2964984037
752,1059379.6660043665,1055363.662479439,1031206.1560289293
753,1056150.4942805355,1042525.819395421,1047097.5403160905
754,1057453.8961546633,1047536.1224417788,1040804.8755860088
755,1061230.0353577982,1046992.9171838186,1037639.6247463968
756,1054718.2070372168,1052190.0830448314,1038888.6753420884
757,1048269.7493591775,1045831.3476239113,1051635.0017986218
758,1050855.9331822374,1053593.1044627621,1041318.5586100235
759,1051816.9482044626,1045851.2205666351,1048068.5028447505
760,1082870.947158675,1046299.2168496897,1017579.1191839526
761,1048080.643883802,1046547.7234311966,1051104.7605463376
762,1045683.4400109135,1052642.7967898706,1047414.2826895934
763,1040058.0120714313,1052499.8140622638,1053222.4069056122
764,1056551.8172578756,1050671.1327016982,1038585.0727260591
765,1054001.9124562691,1043854.936588346,1047896.0376150629
766,1052953.522072868,1030468.6531728735,1062564.6030409953
767,1050635.8315531085,1038578.3437724727,1056594.1645099113
768,1764749.332404184,358977.184569548,1577774.5788595267
769,1051849.176106972,1054076.504563859,1039858.0950015435
770,1053940.780774353,1040169.6338384092,1051669.568806657
771,1060994.7845872259,1049510.7691021257,1035379.4406377927
772,1036119.3570820888,1050764.8125044976,1058971.6335508788
773,1051560.396146624,1049540.720583609,1044638.9651317688
774,1051576.7160335085,1060545.4652169326,1033782.7737342021
775,1055865.8859060619,1060857.2571289586,1029279.6560409956
776,1127185.8864558288,1027890.5843632395,995159.5222874233
777,1011214.4855903258,1074741.7784519484,1060835.294522337
778,978871.0242925718,1141257.2266918905,1032134.6480148826
779,1038724.2308363012,1038990.2718301029,1068288.8783429512
780,923967.7481711047,1209198.4531197646,1032331.6510559053
781,1032116.8768298761,1060478.9579560487,1053339.7141936868
782,1000490.8038480004,1089095.2018877645,1058069.7921051295
783,1049588.8554255567,1035682.4888296606,1060605.4136424894
784,989965.6432098433,1169980.4982419733,995762.2127387283
785,1095235.9629105765,1016511.538487865,1035588.9103895157
786,1136641.4771384788,968146.9563422264,1047715.3254778617
787,1045733.5494768652,1056271.0389049223,1043766.5289225705
788,1259286.694455917,897348.2165916152,1021357.1845109205
789,1060777.3210899553,1051611.1288144677,1033522.9734416752
790,1081945.1125450635,1053025.1926500187,1011937.9503767933
791,1050735.3094018833,1056463.899709674,1038608.059969957
792,1439121.4860278447,805965.3839349481,1000922.1239767919
793,1054498.682786517,1039214.1002504128,1052079.5885918776
794,1055552.5799004848,1038641.9693326901,1051608.0993384763
795,1037143.3275301069,1054236.9439588368,1054441.7399347587
796,1032995.9575202053,1062834.6603062828,1050111.190561961
797,1047430.8494241354,1047109.9318126651,1051192.1325067028
798,1062902.5861103854,1030209.7110728135,1052883.2562575575
799,1053167.1987789052,1024637.7534640235,1068393.581844652
800,1089405.1824260144,1102179.4253892258,960040.5705404977
801,1043337.9346143584,1050130.6581477716,1052280.185482421
802,1057670.213899154,1046418.7392057742,1041703.2254371169
803,1053210.068493544,1039921.1062273206,1052650.7002446123
804,1059465.1864629784,1073617.8375517237,1013584.2482105118
805,1045284.1517843774,1054160.5443776306,1046305.7996045027
806,1042531.4878072137,1042133.7492427616,1061175.6714051804
807,1050295.9076296727,1033447.8875681936,1062183.0248286384
808,1054828.5558329194,1073361.9830479661,1018286.4341189303
809,1046141.4442283553,1040391.8196774676,1059284.1765582094
810,1038083.0776749752,1046538.6458417217,1061237.1932370753
811,1043995.9004251104,1046487.943294712,1055277.6536521222
812,1042080.1813573528,1015171.640532851,1089840.001378881
813,1048688.9292531845,1046048.7949158511,1050996.120180279
814,1056910.6850083105,1046915.4022733137,1041957.2408544492
815,1040377.1946242696,1048668.3234389927,1056746.369778425
816,1024104.7831488033,1091880.6159030655,1031068.2397707683
817,1043358.5844761017,1060471.251239306,1041999.2388886994
818,1047889.2054693217,1059361.6206093484,1038580.5081558259
819,1047497.0662362777,1064163.30789921,1034281.4619816883
820,1027471.2696393996,1046733.1034708925,1071999.2135179087
821,1051286.5586202706,1053701.8241513383,1040784.5956129975
822,1036821.7711768209,1059145.3800938646,1049880.8073285348
823,1054511.599026994,1054212.9003161837,1037098.2679037583
824,1020407.5666161869,1068942.3916880616,1056987.8620677812
825,1055964.5838278283,1045578.621449834,1044224.1402805746
826,1044362.3253001752,1042251.0011328496,1059195.9946862387
827,1060159.5388954072,1038427.2973148673,1047255.0873506155
828,1066231.1929415753,1042347.1186034088,1037376.6217947041
829,1047927.6838685966,1051695.1691500845,1046112.8795978281
830,1056808.4909345566,1056764.6427398406,1032344.7754995031
831,1046075.9551298576,1052568.4547349394,1047095.2166617484
832,1092491.6939998597,1095415.653223831,963253.1148968633
833,1044250.6631915179,1051833.462238897,1049658.4138819918
834,1058539.7666944752,1032217.3242407499,1055166.5580282055
835,1047775.3852470216,1049388.6664432215,1048564.568932998
836,1065149.2141129107,1055907.2573193726,1025091.0979199355
837,1047587.3847449541,1042745.7439419975,1055433.9722074969
838,1037145.6376855957,1044762.3863889619,1064002.6848126417
839,1048999.541948705,1030671.6428375103,1066360.563020705
840,1076743.8768971174,1040744.5839073006,1028832.9305132269
841,1036829.6793561317,1045632.7954332457,1063440.8061257945
842,1030490.4665164602,1037713.7489948318,1078153.0889948376
843,1052492.1004219411,1036483.4761262184,1056862.2019042592
844,1025818.5216162144,1022600.5710306305,1099094.0106427171
845,1041118.2662684565,1058717.2401188891,1045971.2885667925
846,1047617.7902548411,1059021.7127407596,1039183.0328007451
847,1043958.1415801694,1054632.1090975844,1047166.3537836795
848,1038162.2862385208,1102516.6466441478,1007299.7752041995
849,1049319.913704207,1053505.493832652,1042929.645529346
850,1048997.3433724628,1051983.5727750713,1044759.6502070073
851,1049093.0163698986,1051295.7402806736,1045347.867002354
852,1030522.8831509964,1042969.8924019678,1072682.692904488
853,1063204.607918023,1042092.9020179246,1040583.0333647808
854,1051902.7678408013,1049250.2735588022,1044588.0362537733
855,1059591.1216522045,1041697.538444086,1044527.5706678869
856,1038841.1089235973,1043962.7432897962,1063079.7884103318
857,1052205.977371996,1049930.8777189632,1043610.0623963511
858,1035477.1104188224,1061223.4779313183,1049185.6753146504
859,1056915.393994269,1040906.7201812404,1047967.2703311547
860,1059831.567335635,1053002.6214389422,1033078.0881522844
861,1045842.84092452,1056420.4536170126,1043509.8480268714
862,1060777.4462110233,1056699.1423459812,1028545.1745717346
863,1039078.6065582046,1068646.4834299993,1038288.4549752958
864,989145.7451884762,1113772.4229293684,1046520.6564261188
865,1046043.1385647779,1047536.0272392272,1052158.528969134
866,1041987.9486993002,1054991.1663510143,1048789.2261849346
867,1040210.9626849025,1063404.5110346735,1042269.7012292682
868,1029669.7621775221,1070886.5092836092,1045583.7642600151
869,1049826.7028208214,1043315.9140328986,1052607.070718894
870,1063005.9468944303,1028050.2648992005,1054991.581317807
871,1052780.817437309,1045716.197720045,1047244.1611387096
872,1010300.6989743335,1063630.1833920663,1072885.3442272178
873,1053451.0913202965,1045885.2553700521,1046408.678212548
874,1051178.7277504823,1048248.1476185357,1046306.8612959521
875,1053371.0633137233,1048064.8586011142,1044311.8367178577
876,1052524.9029262392,1050591.0775856024,1042638.2033662597
877,1055024.426836894,1045470.1763138733,1045263.0578570297
878,1060128.2468579072,1041151.931662579,1044545.4839657461
879,1051805.804828446,1046411.7863568368,1047518.1500211366
880,1049260.7259233077,1030835.914068986,1065925.1604057336
881,1035444.7484492448,1054182.7096536567,1056225.6529683857
882,1037588.751029466,1049853.5610762062,1058389.9539997636
883,1046124.4720738601,1045740.4929247316,1053883.1651380293
884,1048639.0845394852,1043890.9430775231,1053218.7188203505
885,1042114.7491409439,1055324.7352979663,1048330.1687390495
886,1043093.6103527586,1046055.4563714963,1056627.2039037403
887,1045676.0843888017,1050399.2025612202,1049658.867189907
888,1014511.8079018204,1052506.8651390662,1079732.72108651
889,1054311.1680668849,1052267.92645887,1039212.8917305822
890,1051666.331912992,1050676.1617096225,1043404.9140478409
891,1055457.8197403832,1044490.6233121958,1045813.736375779
892,1035439.6863400268,1054120.5692763142,1056293.0825141398
893,1046190.3009696705,1052429.4653452677,1047119.040458823
894,1036527.5832825257,1068210.8101529123,1041268.1125947698
895,1040070.4986106165,1057765.605364831,1047966.8365194544
896,983799.4422085234,1148405.5517517403,1020640.0277846438
897,1039653.5961043723,1050290.0490851817,1055848.938349183
898,1061995.6786508476,1034182.886437034,1049734.7246249262
899,1051228.3076385674,1047774.3879220503,1046730.5891538976
900,1059007.1381380681,1075795.0103624875,1011969.8069479474
901,1015086.759548683,1065189.369247612,1066267.4045365455
902,1008736.5757944708,1059628.434979945,1078607.883972021
903,1042159.4226538017,1038933.7110692264,1064824.721439636
904,1078086.9748303022,1052930.5614040724,1015651.542214575
905,1057774.0117387949,1043674.1916277733,1044340.1510319343
906,1040450.8340652878,1052489.4631975717,1052835.1351588345
907,1032948.8728053527,1041933.0960313361,1071228.1720373582
908,1043189.8801980654,1018656.800397091,1084952.8000031225
909,1055471.5685597654,1051715.1686521964,1038615.9375048568
910,1050212.4733533256,1059590.5023837085,1036058.8582317631
911,1044116.3866910094,1043058.7664852767,1058624.9963912254
912,1046970.0673715301,1112917.617669998,989478.8147861125
913,1040289.9069328905,1044675.1185327396,1060875.0979447083
914,1046669.0423221664,1042567.9432899189,1056540.2053830423
915,1055736.0521968822,1055760.9477908849,1034376.2050195668
916,1039702.9728053333,1027987.6219217161,1078709.992984902
917,1039560.8470097267,1053645.1945326177,1052580.6120447728
918,1034683.7307869579,1069800.21573663,1041574.2397401021
919,1055636.0346932018,1061423.556132485,1028954.4549846158
920,1034039.6410984341,1010218.1178981957,1103721.8708195633
921,1060892.1469926503,1041057.0439604346,1043888.5722588851
922,1030746.9226402526,1058716.3287614167,1056495.2512499064
923,1047574.6869747075,1051404.4201567948,1046754.7672474618
924,1064349.4005998967,1021911.8221946647,1059986.4760538433
925,1067292.0778995613,1040573.8474825704,1038111.8437278197
926,1069900.8897952158,1034700.6382349154,1041459.2508023588
927,1054791.0659406849,1049374.9072561993,1041603.9286258932
928,954833.124941781,1142394.7966495072,1056909.3716986582
929,1047637.129413365,1049738.1282957576,1048353.8301372556
930,1050934.2674344028,1049733.2898203798,1045069.5959142318
931,1048988.644948891,1054029.0643638861,1042740.787087357
932,1027715.1076491587,1061913.1396860487,1056421.4137330924
933,1052544.5259741563,1036464.951770352,1056828.4453868584
934,1052930.193420149,1035491.3815759124,1057434.519744946
935,1045447.4996379536,1045820.3522039816,1054485.085882157
936,1009981.3579167883,1054147.8525180533,1082884.8862651244
937,1049910.6754039174,1043903.9347467708,1051930.0118469237
938,1053539.0742668493,1041364.8034031659,1050863.1581495176
939,1053506.767534177,1046827.3145073386,1045411.743458483
940,1072621.9244412798,1031637.6867621819,1041902.1155672711
941,1048074.8673950335,1053148.1275448205,1044522.9259292781
942,1051634.3826683844,1047531.2912214118,1046569.2270133921
943,1058766.0959266727,1042950.9917209015,1044085.1296022945
944,1028666.043266396,1054330.9068189298,1063035.5451877275
945,1043753.4019608399,1048816.895725647,1053178.9226300356
946,1039659.5454018592,1043488.1030050416,1062726.0765796776
947,1046815.6766579546,1044938.5411275086,1053995.574375251
948,1043750.1149686007,1047108.6275493297,1054900.4621084537
949,1050124.2131834277,1048637.4372775557,1046968.7261268944
950,1043810.6650527226,1053405.2943430026,1048533.9904225129
951,1039408.2474997179,1054052.8150155877,1052328.0297047328
952,1021420.1984680463,1060855.5832255904,1063988.9890853178
953,1050531.928232055,1047521.8340976149,1047676.977176353
954,1047885.4350784926,1044622.3529167214,1053238.2577850989
955,1049117.8440983724,1050719.2305088793,1045896.6788064565
956,1044459.1087539556,1050104.7571118218,1051176.5551353826
957,1051524.7652935465,1050453.798758822,1043766.2942960765
958,1042629.1046251993,1057468.6022054038,1045688.8385192223
959,1046641.5928772003,1057069.7780439323,1042072.9790332967
960,1015588.0544972469,1172753.9858370547,968310.8195340165
961,1045664.7172749635,1055264.5945941824,1044830.7503832709
962,1070099.296453313,1047041.8516509717,1028991.731855553
963,1048117.8345516807,1057272.374825198,1040405.7817728446
964,1049956.720669845,1040775.558342219,1055045.6020652894
965,1036327.6242850238,1037270.1408418263,1072536.4492456124
966,1041587.0454433095,1044143.109897588,1060093.7612922192
967,1033994.1420991585,1057557.1553071716,1054332.3514148253
968,1036904.0898457203,1051064.9891901514,1057868.0050675047
969,1052363.4209728017,1036277.2830024136,1057201.7378897073
970,1060977.8949782765,1022011.9232870094,1063250.6457133386
971,1065348.1980432982,1037636.1369254239,1042949.9569008247
972,1096082.6636726465,994022.9064830082,1058160.4613285998
973,1045270.5992884137,1065609.771096175,1035078.0619651518
974,1044213.5237195044,1051961.474613868,1049568.0109021037
975,1053671.8301428983,1040601.9176483484,1051501.034019848
976,1024560.8988907696,1081169.72737103,1040807.6178571275
977,1039401.7015659731,1059662.5042945752,1046764.1006288072
978,1041803.7374575326,1052032.0795915865,1051925.096211545
979,1040693.0773023664,1040949.3643578035,1064260.2193124723
980,1014171.5908998927,1077552.7308534735,1054987.9197805268
981,1062443.8531193724,1039732.1595548507,1043692.3559188453
982,1074952.1141505511,1049968.47783787,1021489.8305234566
